Reviews,category,Label,Length,Word Count
"১০০% কার্যকরী! সত্যিই অসাধারণ 🤗 💯 কম্বো অফার ছিল দারুণ। নিশ্চিন্তে কিনতে পারেন, প্রতারণার ভয় নাই",medical_kits,5,97,16
"বাবল র‍্যাপ দিয়ে প্যাকিং করা! অসাধারণ একটা প্রোডাক্ট ❤️, অসাধারণ কোয়ালিটি। নিশ্চিন্তে কিনতে পারেন, প্রতারণার ভয় নাই 💝",womens_item,5,120,18
"দিলাম হুয়াট রাইস আসলো শুধু রাইস বুঝলাম না ভাই এইটা কেমন কাজ? ভণ্ড সেলার একটা। প্রতারণা করে ধান্দাবাজি করেছে। আমি কর্তৃপক্ষকে জানাবো, দুই নাম্বারি জিনিস দেয়া বন্ধ করেন।",womens_item,1,167,28
"সরাসরি কাজ করা কথা ছিল, সিরাপ তো খাওয়ালাম কাজ তো করে না। এটা আসল তো! ভাই আমি জানি না। সন্দেহ লাগে। ",medicines,3,99,21
কি সর্বনাশ করলাম মালিশের তেল কিনে! ডেলিভারি চার্জ বেশি 😭😭 রাস্তায় ঘুরিয়ে ঘুরিয়ে ডেলিভারি দিলো আর কখনো কিনবো না,medicines,1,113,19
মাস্ক দাম হিসাবে ঠিক আছে। কানের ফিতা ঠিক আছে,medical_kits,3,44,9
"হরলিকস ভাল ছিল, এখানে ৩৮ টাকা কম খরচে ডেলিভারি পয়েন্ট থেকে নিয়ে নিলাম 🖤🖤। তবে মেয়াদটা আরো বেশি থাকলে সুবিধা হতো। কিনতে সুবিধা হতো। আপনারা একটু দেখতে পারেন কমানো যায় কিনা। কোয়ালিটি আগের মতোই ঠিকঠাক পেয়েছি আমি।",body_fitness,5,210,37
"রিভিউ তে দেখলাম অনেকেই শ্যাম্পুর সাথে গিফট পেয়েছে বাট আমি পাই নাই। সেলার আমায় সামান্য হতাশ করলো কিন্তু শ্যাম্পু টা মনে হচ্ছে ভালোই। অল্প একটু তে প্রচুর ফেলা হচ্ছে। 
ঘ্রাণটাও সুন্দর। ব্যবহারের ডেট প্রায় ২১ মাস আছে। এন্টি হেয়ারফল কতটুকু কার্যকর হবে জানি না। প্রথম ইউজ করছি।",womens_item,4,271,47
এই ফেসওয়াশ নিয়ে একদম হতাশ। এক্সপায়ার ডেট শেষ ডেলিভারি ম্যান খারাপ ব্যবহার করলো 😫😫,womens_item,1,84,14
এই ঔষধ আমার কার্যকর মনে হয়নি। আমি এটি কাউকে কিনতে বলতেও পারছি না। ,medicines,2,67,13
খুবই ভাল। অসাধারণ ফি‌নিশিং। ওয়াটার প্রুফ এবং বায়ু নিরোধক। বাচ্চার জন্য একটা ফ্রিও পেলাম। বিকাশ ক্যাশব্যাক পেলাম ১০ শতাংশ কি দারুণ না!! । ২৪৬ টাকা দাম পড়ল। ফ্রি ডেলিভারি ছিল দেখে অনেক শান্তি পেলাম।,medical_kits,5,197,34
"শ্যাম্পু একটাতে কম, সার্ভিস এমন হলে আগের রিভিউ দেখে সন্দেহ হয় আসলেই আসল রিভিউ কি না!! গিফট তো দূরের কথা, শ্যাম্পু ই কম দিয়েছে 😡।
মেজাজ আর মন উভয় খারাপ।",womens_item,1,151,30
"শ্যাম্পুর ২টা প্যাকেট ফেটে সব বাহিরে পড়ে গিয়েছিল যা কাম্য নয়।
১৫টার মধ্যে ১০ টা ভালো ছিল।
এজন্য ৩ স্টার।
পরবর্তীতে দেখে দেবেন।",womens_item,3,126,23
কি সর্বনাশ করলাম ওষুধ কিনে! দাম কমানোর নামে প্রতারণা 🥺🥺 ডেলিভারি ম্যান খারাপ ব্যবহার করলো,medicines,1,89,15
ভালোই কিন্তুু কিছুদিন ইউজ করার পর মুখে এলা্র্জি মতো বিচি বিচি বের হয়েছে।। আমার মুখে এটা সুট করেনি হয়তো।,womens_item,3,103,19
কি সর্বনাশ করলাম মাস্ক কিনে! এত দামি মাল এত খারাপ কিভাবে হয় 😡😡 অন্য এলাকায় ডেলিভারি দিয়েছে এভাবে ব্যবসা করা উচিত না,medical_kits,1,118,22
ব্যবহার করা যাচ্ছে না। শুধু ভো.... ভো.... করে বাজে শব্দ হচ্ছে। এছাড়া প্যকেটিং ভালো ছিল  না। শুধু মাত্র একটা পলিথিন করে পণ্য পাঠিয়েছে।,medical_kits,2,133,23
"দয়া করে এমন বাটপার সেলারকে দারাজ থেকে বাতিল করুন, ২০০ টাকার প্রোডাক্ট এর দাম লিখেছে ৫৫০/- কি সর্বনাশ আর জালিয়াতি!!",baby_items,1,114,20
হায় হায় 🤬🤬 এই কনডম! একদম নিম্ন মানের। প্যাকেজিং ভাল না,adult_items,1,56,11
"অর্ডারের একদিন পরেই প্রোডাক্ট পেয়ে গেছি,একদম নতুন প্রোডাক্ট, প্যাকিং ও ভালো ছিল !
দাম অনুযায়ী খুবই ভাল প্রোডাক্ট। মেয়াদ ও ২০২৩ সাল পর্যন্ত। গন্ধটাও ভাল। নিশ্চিন্তে নিতে পারেন।",womens_item,5,175,28
আর অর্ডার মেবি করতে পারব না। এক কথা বলে অন্য মাস্ক দিলে কি মেজাজ ঠিক থাকে? আমি আগেই সন্দেহ করেছিলাম সেলার যখন অতি ভক্তি করছিলেন।,medical_kits,2,128,25
হায় হায় 🤬🤬 এই সাপ্লিমেন্ট! মানসম্মত না। ভুল জায়গায় ডেলিভারি দিয়েছে,body_fitness,1,71,11
"গ্যাস্ট্রিক থেকে আলসার হলো, আপনার দোকানের ক্যাপসুল মাশাল্লাহ ভালোই ছিল। আব্বাকে প্রতিদিন খাওয়ানো হয়। আর ভাই আপনারা 
ডেলিভারি ম্যানের ব্যবহার ভালো করতে বলবেন, আচরণে সন্তুষ্ট হতে পারলাম না। ",medicines,4,188,28
তেল মোটামুটি ভালো। তবে সাধারণ মানের,body_fitness,3,35,6
"ডেলিভারি চার্জ একটু বেশি। অক্সিমিটার আলহামদুলিল্লাহ ঠিকঠাক পেয়েছি, তবে কিছু মাইনর ইস্যু আছে",medical_kits,4,92,13
এই বেবি ফিডার ডাক্তার বলেছে কিনতে। দাম এতো বাড়িয়েছেন এখন আর কিনতে পারবো না।  ,baby_items,2,77,14
"আলহামদুলিল্লাহ আলহামদুলিল্লাহ খুব ভালো একটা জিনিস 🥰। সুন্দর প্যাকেজিং করে দিয়েছে, এই সেলার থেকে নিয়মিত কিনি। নিশ্চিন্তে কিনতে পারেন, প্রতারণার ভয় নাই",medical_kits,5,152,22
"কোন ধরনের প্যাকিং ছাড়াই এভাবেই পাঠিয়ে দিলেন। অতি নিম্নমানের কমনসেন্স দেখে হতাশ হলাম। এই ভাবেই যদি পাঠিয়ে দিন তবে চাপ লাগলে শ্যাম্পু বের হয়ে যেতে পারে 
এ ধরনের চিন্তাভাবনা কি মাথায় ঢুকে না?? ম্যারিকো বাংলাদেশের প্যাকিং সেকশন দায়িত্বজ্ঞানহীন ভাবে কাজ করেন, ফালতু।",womens_item,1,267,42
"শ্যাম্পু নিয়ে তেমন খুশি না। সাইজটা ছোট মনে হয়, পিকআপ পয়েন্ট অনেক দূরে",womens_item,2,72,13
"কিছু ইনসুলিন তো আধুনিক মানসম্পন্ন দেখলাম। । ডায়াবেটিস এর জন্য খুব কার্যকর। দেশি পণ্য একটু লো কোয়ালিটির, মানে কাজ চলবে মোটামুটি। আবার যে খুব উন্নতমানের তাও না কিন্তু। এই পজিটিভ রেটিং পাবার মতো।",medicines,4,192,33
একদম ফালতু তেল। বাজে কোয়ালিটি 🤬🤬 রাস্তায় ঘুরিয়ে ঘুরিয়ে ডেলিভারি দিলো,body_fitness,1,72,11
"পাঠাও রাইডার আমাকে খারাপ কথা বলেছে। একটা মেয়ের জন্য এটা  কষ্টের। আমি দাবি করছি একে ধরুন। আর একটা কথা হলো, নতুন প্রোডাক্ট দেয়ার জন্য ধন্যবাদ দিতেই হলো। ",womens_item,3,151,27
কাজ করে না একদম মালিশের তেল দিয়ে ঠকালেন। দাম কমানোর নামে প্রতারণা 🤬🤬,medicines,1,69,13
আসসালামুয়ালাইকুম আমার প্রোডাক্টটা খুব ভালো পড়েছে এবং সেলার ভাইয়ের ব্যবহারটাও খুব ভালো প্যাকিং ও ভালো ছিল। আমি প্রথম আপনাদের অনলাইন থেকে কিনে লাভ করেছি 👌👌👌,womens_item,5,157,25
"সাপ্লিমেন্ট মোটামুটি। মন্দের ভালো, ডেলিভারি সময় নিয়েছে কিন্তু পেয়েছি",body_fitness,3,71,9
এখানকার সেলার আর ডেলিভারি ম্যান খুব বাজে। বাটপার মনে হবে। ১টি অর্ডারে ১টির বেশি পণ্য অর্ডার করবেন না। এরা শুধু পণ্যটি পাঠাবে। গত সপ্তাহেই আমি এমন প্রতারণা এর শিকার হই। এরা মানুষ না প্রতারক।,medicines,1,189,34
ডায়াপার নিয়ে মিক্স ফিলিংস। চলনসই মান,baby_items,3,38,6
চমৎকার একটি প্রোডাক্ট। স্কিন টোন উজ্জ্বল হয়েছে। এক্সট্রা সাথে স্যাম্পল দিয়েছে সেলার ভাই খুব সৎ আছেন 🤗,womens_item,5,103,17
কনডম কেনা আমার জীবনের সবচেয়ে বড় ভুল। কাজ করে না একদম 😠😠,adult_items,1,57,12
"বাজে প্রোডাক্ট একদম। চার্জিং এর জায়গা দিয়ে পানি বের হয়। একদম ইউজ করার মত না।
ভাই প্রোডাক্ট চেক করে দিয়েন। মায়ের জন্য আনা কিন্তু কোনো কাজ ই হলো না। হতাশ হলাম ।",medical_kits,1,163,32
এই অক্সিমিটার কার্যকারিতা নিয়ে আমার সন্দেহ আছে। দেখতে মনে হচ্ছে ঠিক তবে কাজ করে না সময় মতো। ,medical_kits,3,92,17
"আমাদের সবার কষ্ট লেগেছে কেননা আম্মু আর ছোট বোন চেয়েছিল শ্যাম্পুটা। দেখলাম একটাতে কম দেয়া হয়েছে, সার্ভিস এমন হলে আগের রিভিউ দেখে সন্দেহ হয় আসলেই আসল রিভিউ কি না!! গিফট তো দূরের কথা, শ্যাম্পু ই কম দিয়েছে 😡। মেজাজ আর মন উভয় খারাপ। হতাশ হতে হলো। ",womens_item,1,242,46
"আমার প্রথম ডিল। সেলার এর রেসপন্স ভালো ছিল। অনেক দ্রুত পণ্য হাতে পেয়েছি। সাথে গিফট দেওয়ার জন্য ধন্যবাদ 50 গ্রামের বোতল গুলো। 
প্রত্যেকটি পণ্য ভালোভাবেই পেয়েছি। ইনশাআল্লাহ আপনাদের সাথে এই পথ চলা ভালোই হবে !",womens_item,5,207,35
আলহামদুলিল্লাহ এখানে ওষুধের পেমেন্ট বিকাশে করে কিছু ডিসকাউন্ট পেয়ে ভালো লাগছে। এই ম্যানের ভালো ব্যবস্থা রাখার জন্য ধন্যবাদ আপনাদের। ডেলিভারি সেবা একটু উন্নত করা উচিত মনে হচ্ছে। ,medicines,4,177,27
"আমি তো হতাশ। অর্ডার কনফার্ম করার আগে ২০ সিলেক্ট করেছিলাম। আমার কপাল খারাপ, তাই ৩পিস ব্যান্ডেজ কম পেয়েছি। ",medical_kits,2,105,18
"প্রোডাক্টের প্যাকিং মোটেও ভালো ছিলনা।। আমার বেলায় হয়েছে এমনটা যে, প্যাকেট ছিঁড়া ছিল আর আমার সন্দেহ রাইডার আমার প্রোডাক্ট দেখেছে। তবে ডেলিভারি ম্যান এর ব্যবহার মাশাল্লাহ ভালোই ছিল। ",adult_items,3,180,28
কাজ করে না একদম মালিশের তেল দিয়ে ঠকালেন। অতিরিক্ত চার্জ নিয়েছে 😠😠,medicines,1,67,12
"হিয়ারিং মেশিন আমি অনেকদিন ব্যবহার করে দারুণ সার্ভিস পেয়েছি। ভাই এখন থেকে এটাই বলবো সবাইকে কিনতে। এটা খুব ভালো রেটিং পাওয়ার দাবিদার। আমরা বাসায় এটা ইউজ করি। 
হাসপাতালেও দেখেছি এটার ব্যবহার। মাশাল্লাহ খুব ভালো কাজ করে। ",medical_kits,5,217,36
"আমি ১০প্যাকেট  অর্ডার করেছি আমাকে ৫প্যাকেট দিয়েছে দাম নিয়েছে ১০ প্যাকেটের বাটপার, প্রতারক লোক সবাই সাবধান। এরা আমাদের ঠকায়।",womens_item,1,123,19
"অনেক অনেক ভালো লেগেছে 😍। ১০০% কার্যকরী, অফলাইনের চেয়ে অনেক সস্তা। ধন্যবাদ সেলার ভাই ❤️ 🥰",medicines,5,89,16
"আলহামদুলিল্লাহ অনেক অনেক ভালো লেগেছে 😍। সুন্দর প্যাকেজিং করে দিয়েছে, ধন্যবাদ সেলার ভাই ❤️। আমি সবাইকে সুপারিশ করবো",womens_item,5,115,18
"ডেলিভারির অবস্থা খুবই বাজে পার্সেল রিসিভ করে ১০ দিন ফেলে রেখেছে অভিযোগ করার পর  ডেলিভারি করেছে
 তারপর হোম ডেলিভারি কথা থাকলেও ১ কিলো দূর থেকে৷ অতিরিক্ত ভাড়া খরচ করে প্রোডাক্ট  রিসিভ করতে হয়েছে। 
ডেলিভারি ম্যান এর ব্যবহারও বাজে। 
রেডেক্স এর অবস্থা আসলেই খুব বাজে। দেশের নাগরিক  হিসাবে আমি নিজেকে অসহায় ভাবি এমন দুর্দশা আমাদের ই কমার্সে। ",womens_item,1,336,56
প্যাকেট খুলতেই বাজে গন্ধ আসছিল কনডম থেকে। এসব ফালতু 😡😡 বাল ছাল কিনে লাভ নাই কোনো।,adult_items,1,81,16
"এই মলম চামড়ার উপরে একদম কাজ করে না। স্কিনের ডাক্তার বলেছিলেন শাহবাগ থেকে নিতে। আমাকে যে কোন বোকা পেয়েছিলো, অনলাইন থেকে নিতে গিয়ে মারাত্মক ঝামেলা পোহাতে হচ্ছে। ভিটামিন বি ক্যাপসুলটাও একেবারেই ফালতু। বাচ্চাটার মুখের ঘা ঠিক হয় নি। আমার হতাশার সীমা শেষ। আর পারছি না। ",medicines,1,263,45
সামান্য টাকা লাভের আশায় এরকম একটা নকল ফেসওয়াশ ডেলিভারি দেবে ভাবতে কষ্ট হয়।,medical_kits,2,74,13
মাশাআল্লাহ মাশাআল্লাহ সেরা কোয়ালিটি 😊! দ্রুত ডেলিভারি পেয়েছি 👌। সেলার ভাই আবার গিফটও দিয়েছেন 🎁 সবাই নিঃসন্দেহে কিনতে পারেন 💯 ❤️,womens_item,5,130,21
নিজে গিয়ে কালেকসন পয়েন্ট থেকে সংগ্রহ করে দেখি ইচ্ছা করেই কেউ প্যাকেট টা ছিড়ে দিয়েছে। খুব কষ্ট পেলাম। আপনাদের দোষ দিচ্ছি না। আপনারা ভালো।,adult_items,3,136,24
স্যানিটারি প্যাড নিয়ে প্রোডাক্ট মোটামুটি ভালো। উইংস একটু নরম। সময়মতো পেয়েছি কিন্তু প্যাকেজিং ভালো না,womens_item,4,103,15
"খুব ভালো। লাকমলের প্রোডাক্ট, সো কোন কথা নাই.. ❤️ আমি তো আমার বান্ধবীর বিয়েতে এমন একটা কন্ডিশনার দিয়েছিলাম। আমাকে কল দিয়ে জানাল খুব ভালো নাকি উপকার হচ্ছে। লাভ ইউ অল। আমি দেখি টাকা জমাতে পারলেই আবার ২টা নিবো ইনশা আল্লাহ।",womens_item,5,218,40
"সাপ্লিমেন্ট মোটামুটি। দাম হিসাবে ঠিক আছে, ডেলিভারি সময় নিয়েছে কিন্তু পেয়েছি",body_fitness,3,78,11
একদম ফালতু ওষুধ। সাইড এফেক্ট খারাপ 😭😭 ডেলিভারি ম্যান লোকেশন খুঁজে পায় না,medicines,1,73,13
"মেয়াদ যথেষ্ট আছে, ডেলিভারি ম্যান ভদ্র ছিল। ফেসওয়াশ নিয়ে অন্যরা নিতে পারেন, আমার কাজে দিয়েছে",womens_item,4,95,15
শ্যাম্পু নিয়ে প্রোডাক্ট মোটামুটি ভালো। কিছু মাইনর ইস্যু আছে। ডেলিভারি ম্যান ভদ্র ছিল,womens_item,4,85,13
এই ফিটনেস বেল্ট টাইট হচ্ছে না। সমস্যা আছে এতে একটু বাকা।,Random/Misc,2,56,11
মাস্ক যারা কিনবেন দেখে শুনে কিনবেন। আমি মাস্ক কিনার পর কেটে দেখলাম মাত্র ২লেয়ারের মাস্ক। অথচ ৩ লেয়ার হওয়ার কথা ছিল।,medical_kits,2,115,21
"প্যাকোজিং খুব ভালো ছিল  আর খুব তাড়াতাড়ি ও পেয়েছি,,,ভেলিভারি ম্যানের ব্যবহার ও ভালো ছিল ...
আশা করি ভালো হবে। পেস্ক্রিপশন এইড থেকে কেনা বলে কথা, দেশের বাজারে অন্যতম সেরা কোয়ালিটির দাবীদার।",womens_item,5,187,31
এই মাস্ক কিনে নিজেকে বোকা মনে হচ্ছে। ডেলিভারি চার্জ বেশি 😡😡 অন্য এলাকায় ডেলিভারি দিয়েছে এভাবে প্রতারণা করা ঠিক না,medical_kits,1,115,20
ভাই আমার ভিটামিন ক্যাপসুল খেয়ে কেমন জানি করছে 😭😭। শরীরে কষ্ট হচ্ছে। এগুলা কিনবেন না।,Random/Misc,1,84,15
"আলহামদুলিল্লাহ, যাক ভাই ভালো কথা হলো অনেকদিন পরে হলেও ব্লাড প্রেশার মাপার যন্ত্র হাতে পেলাম। তো এত দেরী হলো কেন ভাই? ",medical_kits,4,117,21
হাশেম চাচা আমার কাছে থেকে শুনে অফলাইনে না কিনে অনলাইনে ওয়াকিং ফ্রেম সহ অন্যান্য ডিভাইস অর্ডার করেছেন। সেলার এখনো আমাদের পাঠায়নি। আমি এখন ভয়ে আছি। ,medical_kits,2,146,25
"আমি যেমন টা অর্ডার করেছি, ঠিক তেমন টা পাই নাই 😭😭। ফেসওয়াশ দেখে তাই মনে হচ্ছে ভাই। আপনারা আশা দেবেন আবার দুই নাম্বারি করবেন। 
ফালতু কথাবার্তা ভাই। আমি আপনাকে কয়বার করে বলেছি চেক করে দেবেন। দিলেন না।",womens_item,1,197,37
"শ্যাম্পুর সাথে হেয়ার ওয়েল ফ্রি দিয়েছেন এই জন্য অশেষ ধন্যবাদ, আপনাদের তেলগুলি ঘোলা ও নষ্ট মনে হচ্ছে, বোতলের ভিতর কি যেন ভাসছে। নজর দিতে হবে তো! ",womens_item,4,143,26
পিলগুলো অন্যসব দোকানের মতোই কার্যকর। অনেকে বলে অনলাইন থেকে কিনে ভরসা পাওয়া যায় না। আমি বলবো সেলার দেখে কিনতে। এই সেলার খুব পপুলার। সে থাইল্যান্ডের সব মাল আনেন। দারাজে সেল করেন। ফলে আপনি গ্যারান্টি পাবেন একদম বাইরের মাল হবে। ব্যবহার করে সবার পজিটিভ রিভিউ দেখে নিতে পারেন। আশা করি আপনিও লাভ করবেন 💗💗💗।,womens_item,5,299,53
"মাস্ক মানাই চৌধুরী হাট !! এত চমৎকার ব্যবহার ও এত ভালো মাস্ক। সেলার এর জন্য দোয়া থাকলো। পুরো সন্তুষ্টি পেলাম।
একটা ছোট মাস্ক গিফট দেওয়ার জন্য অনেক বেশি খুশি হলাম। মাস্ক গু‌লোর মান খুবই ভা‌লো।",medical_kits,5,193,35
চমৎকার একটি প্রোডাক্ট! খুব উন্নত মানের প্রোডাক্ট। বাবল র‍্যাপ দিয়ে প্যাকিং করা আবারও কিনবো ইনশা আল্লাহ 😍,medical_kits,5,105,17
এই ডায়াপার আমার জীবনের সবচেয়ে খারাপ কেনাকাটা। সিল ভাঙ্গা মার্কেটে 34% কম দাম,baby_items,1,78,13
সাপ্লিমেন্ট দেখে মন খারাপ হয়ে গেল। মানসম্মত না পরিমাণ কম 🤬🤬,body_fitness,1,60,11
তেল নিয়ে খুব হতাশ। এক্সপায়ার ডেট শেষ আর ফেক ডিসকাউন্ট দেখিয়েছে কেউ যেন এই দোকান থেকে না কেনে,body_fitness,1,95,18
"উন্নতমানের প্রতীয়মান হচ্ছে, ডেলিভারি একটু দেরি হলেও মাল ভালো। ব্লাড প্রেশার মেশিন নিয়ে এখনো ব্যবহার করি নাই, দেখে মনে হচ্ছে ভালো হবে",medical_kits,4,134,22
"ভালোই, বিশেষ করে নতুন এসেছে তো, এখন তো ভালো হবেই, তবে কতদিন মান বজায় রাখে সেটাই মূখ্য। এখন তাই ৪ রেটিং দিলাম। ",womens_item,4,111,22
মাশাআল্লাহ অনেক অনেক ভালো লেগেছে 😍! প্রতিশ্রুত সময়ের আগেই পেয়েছি। সেলার ভাই খুব সৎ আছেন হানড্রেড পারসেন্ট রেকমেন্ডেড ❤️,medical_kits,5,121,19
"আলহামদুলিল্লাহ অসাধারণ একটা প্রোডাক্ট ❤️। সুন্দর প্যাকেজিং করে দিয়েছে, সেলারের মত এত ভালো মানুষ কমই দেখেছি। আবারও কিনবো ইনশা আল্লাহ",medical_kits,5,132,20
হায় হায় 😔😔 এই তেল! গন্ধ খারাপ। কুরিয়ার সার্ভিস একদম খারাপ,body_fitness,1,60,11
"আমি করোনা শুরুর আগ থেকেই মাস্ক ব্যবহার করি,যেহেতু বাসে যাতায়াত করি। এই জীবনে বহু ফালতু ওয়ান টাইম মাস্ক দেখেছি-কিন্তু এর মতো ফালতু আর দেখি নাই। 
প্রথমত, এটা ৩ লেয়ার না,২ লেয়ার। আর লেয়ারের যে অবস্থা নূন্যতম ধুলাবালির প্রটেকশান নাই, করোনার বা অন্যান্য জীবাণুর কথা বাদ ই দিলাম। 
প্যাকিং তো আর বলার মতো না। আরে ভাই, বক্স যদি ফোল্ড করে বানিয়ে নিতে পারতাম, তাহলে তো সরাসরি ফ্যাক্টরি থেকে মাস্ক ই কিনতাম, কাগজের বক্স নীলক্ষেত থেকে বানিয়ে নিতাম। 
ইয়ার-লুপ এত ছোট কান কেটেগেছে প্রথম দিন ই।
আর নোজ বেন্ড এর কথা না বলি। ওইটা নোজ বেন্ড নাকি কাগজ বোঝা কঠিন।
এইগুলা ব্যবহার করলে উল্টো আক্রান্ত হতে হবে। তাই কেনা থেকে বিরত থাকুন। অসাধু ব্যবসায়ীদের না বলুন।",medical_kits,1,640,114
সব মিলিয়ে খারাপ বলা যাবে না। মোটামুটি ভালো চলে। ব্লাড প্রেশার মাপার জন্য নিলাম তো। যা-ই হোক এটা ঢাকার মধ্যে ডেলিভারি একটু দেরী করেছে। এটা ঠিক ছিল না। ,medical_kits,4,150,28
ওয়াটার ব্যাগ ঠিক আছে কিন্তু চার্জার দিয়েছে একটা যেটাতে সমস্যা আছে।,medical_kits,3,66,11
"খুবই বাজে নিম্নমানের কোয়ালিটির মাক্স, মনে হচ্ছে টিস্যু পেপার দিয়ে মাক্স বানিয়েছে,কেউ কিনবেন না। এই শয়তান সেলার থেকে সাবধানে থাকুন।",medical_kits,1,130,20
"ফিটনেসের জন্য এসব পাউডার খেয়ে আবার কিডনির ক্ষতি হয়ে যায় কিনা কে জানে? আমি দেখলাম বারকোড স্ক্যান করার পরে কিছু আসে না। দাম রেখেছে আবার বেশি। 
তবে একটা জিনিস ভালো লেগেছে সেলারের। সেটা হলো ফয়েল পেপার দিয়ে প্যাকিং করেছে। ",body_fitness,3,217,39
৫ টা পণ্য দেওয়ার কথা প্যাকেটে। কিন্তু দিয়েছে ৪ টা। ক্রুড পলিশ পার্টস দেওয়া হয়নি। ভণ্ড শালা চোর।,medical_kits,1,95,18
"প্রতিশ্রুত সময়ের আগেই পেয়েছি! অনেক অনেক ভালো লেগেছে 😍, ১০০% কার্যকরী। আমি সবাইকে সুপারিশ করবো 💝",body_fitness,5,97,16
"একদমে বাজে প্রোডাক্ট। কেনার পর প্রথমবার পানি গরম করতে দিলে খুব তাড়াতাড়ি গরম হয়।  
কিন্তু এরপর যতবারে দিয়েছি টানা ৩০ মিনিট লাইন দিয়ে রাখলেও পানি খুব একটা গরম হয় না। পয়সা লস। ",medical_kits,1,173,32
"ফাস্ট এইড বক্স আলহামদুলিল্লাহ দ্রুত পেয়েছি।  যন্ত্রপাতি ঠিকই আছে মনে হচ্ছে 🖤🖤। ভিতরে ২টা ইনস্ট্রুমেন্ট প্লাস্টিকের ছিল ভাই, এটা কেমন কথা! আমি আশা করেছিলাম স্টিলের হবে। ",medical_kits,4,168,26
সব মিলিয়ে কনডম মন্দ না। চলনসই মান,adult_items,3,34,7
আরে এটা একটা ফালতু জিনিস। শালা আবাল চোদা বেশ্যা মাগির ছেলে বলেছে অক্সিমিটার চলবে 🤬। বাল তোর গোয়া মারা সারা করবো। বাইঞ্চোদ। এসব করা বাদ দে মাদারচোদ। ,medical_kits,1,148,27
"মেয়াদ যথেষ্ট আছে, সময়মতো পেয়েছি কিন্তু প্যাকেজিং ভালো না। থার্মোমিটার নিয়ে ব্যবহার করে দেখতে হবে কেমন কাজ করে",medical_kits,4,113,18
কি সর্বনাশ করলাম চকলেট কিনে! দাম আর কোয়ালিটি মিলে না একদম 😫😫 ডেলিভারি ম্যান ফোন রিসিভ করে না,Random/Misc,1,93,18
"পার্সেলটি ঠিকঠাক পেয়েছি আলহামদুলিল্লাহ। মা এর জন্য নিয়েছি। আমাদের পরিবারের জন্য এখন থেকে ব্যবহারের করা শুরু করবো। বেশি ভালো আশা নাই, অনলাইন তো! ভরসা কম।",womens_item,4,152,25
"২০২১ সালের পণ্য দিয়েছে ~ এটা আশা করি নি । 
৩৩ টাকায় কিনেছি। দাম আর একটু কমানো উচিত। ",womens_item,3,86,18
কিছু কিছু এনার্জি পাউডার এর বোতল দেখলাম ডেট ফেল  হয়েগেছে। ডেলিভারি দেয়ার সময় কি খেয়াল করা যায় নি?,body_fitness,2,97,18
এত্তো কিউট 1টা জিনিস 😍 হাতে নিতেও ভালো লাগে। স্কিন টা ডিপ ক্লিন করে আর খুব সফট লাগে চেহারা 🥰 কালার ও যেমন টা চেয়েছি তেমন টাই দিয়েছে,womens_item,5,131,28
🥺🥺 কি মারাত্মক মাস্ক! এক্সপায়ারি ডেট মুছে ফেলা আর 258ml লেখা কিন্তু অনেক কম দিয়েছে,medical_kits,1,84,15
"আপনার থেকে নিলে প্রতিবারই এক্সট্রা ভরসা পাই, সঠিক পণ্য দিয়ে এভাবেই সেবা করে যাবেন। এতগুলো মেডিসিন নিলাম সবগুলো মাশাল্লাহ আসল। মেয়াদ আছে পূর্ন। আলহামদুলিল্লাহ সব কিছুতেই। ",medicines,5,170,26
ত্বকের যত্নে সেরা! সত্যিই অসাধারণ 🤗 💯 এক্সট্রা সাথে স্যাম্পল দিয়েছে। আবারও কিনবো ইনশা আল্লাহ,womens_item,5,93,15
"অক্সিমিটার অরিজিনাল মনে হচ্ছে। কয়েকদিন ব্যবহার করে তারপর আপডেট দিব অনলাইনে কেনার ঝুঁকি আছে, তবে এটা ভরসাযোগ্য",medical_kits,4,110,17
"ভালো। পানি দ্রুত গরম হয়। দেখতেও সুন্দর। কিন্ত পানি ইন্টেক করার প্লাস্টিকের চোং টা ভালো না। কোন বোতলে আটকায় না। অনেক কষ্ট করে পানি ইন্টেক করতে হয়। 
আর পানি গরম করার সময় একটা পোড়া গন্ধ বের হয়।",body_fitness,3,190,37
😡😡 কি মারাত্মক মালিশের তেল! ফেক প্রোডাক্ট আর প্যাকেট খালি,medicines,1,57,10
ফেসওয়াশ নিয়ে মেয়াদ যথেষ্ট আছে। কিছু মাইনর ইস্যু আছে। ডেলিভারি চার্জ একটু বেশি,womens_item,4,80,13
অক্সিমিটার ভিয়েতনামের হবার কথা ছিল। সেলার সম্ভবত এভাবেই প্রতারণা করে চাইনিজ মেরে দিচ্ছে। টাকা পয়সা একটু ডিসকাউন্টে কম দিয়েছি কিন্তু ভাই এগুলো করা ঠিক হয় নাই। ,medical_kits,3,158,26
"অসম্ভব সুন্দর একটি প্রোডাক্ট, আমার স্কিনে খু সহজেই স্যুট করেছে। আলহামদুলিল্লাহ আল্লাহর অশেষ রহমত 😇😇। 
প্রোডাক্ট ঠিক ভাবে হাতে পেয়েছি,, ধন্যবাদ সেলারকে। ভালবাসা নিবেন। ",womens_item,5,167,24
😭😭 কোয়ালিটি জিরো শ্যাম্পু। ওজন করে দেখলাম অনেক কম 😭😭,womens_item,1,53,10
